steps,total reward,episodes
10000,29.0,203
20000,43.0,343
30000,35.0,469
40000,39.0,584
50000,45.0,725
60000,45.0,841
70000,46.0,983
80000,53.0,1117
90000,51.0,1253
100000,66.0,1392
