total reward,steps,episodes
16.0,10000,204
7.0,20000,435
38.0,30000,725
10.0,40000,985
45.0,50000,1303
67.0,60000,1633
87.0,70000,2002
39.0,80000,2263
42.0,90000,2600
39.0,100000,2901
