episodes,total reward,steps
186,11.0,10000
390,8.0,20000
612,24.0,30000
797,25.0,40000
1009,50.0,50000
1246,71.0,60000
1450,43.0,70000
1678,55.0,80000
1873,40.0,90000
2102,56.0,100000
