steps,episodes,total reward
10000,236,1.0
20000,387,4.0
30000,512,10.0
40000,648,23.0
50000,789,47.0
60000,986,88.0
70000,1174,86.0
80000,1366,103.0
90000,1601,130.0
100000,1856,145.0
