steps,total reward,episodes
10000,9.0,195
20000,10.0,363
30000,13.0,565
40000,20.0,770
50000,54.0,1001
60000,30.0,1189
70000,68.0,1428
80000,75.0,1675
90000,55.0,1885
100000,55.0,2054
