total reward,episodes,steps
0.0,122,10000
5.0,227,20000
151.0,464,30000
233.0,774,40000
236.0,1090,50000
242.0,1406,60000
239.0,1718,70000
243.0,2044,80000
243.0,2372,90000
234.0,2696,100000
