episodes,steps,total reward
207,10000,37.0
374,20000,45.0
513,30000,35.0
677,40000,53.0
839,50000,63.0
1038,60000,64.0
1206,70000,62.0
1398,80000,66.0
1581,90000,81.0
1812,100000,100.0
