episodes,steps,total reward
139,10000,0.0
231,20000,2.0
430,30000,99.0
737,40000,253.0
1120,50000,301.0
1447,60000,256.0
1804,70000,278.0
2168,80000,281.0
2552,90000,302.0
2908,100000,298.0
