total reward,episodes,steps
48.0,168,10000
45.0,347,20000
68.0,584,30000
111.0,910,40000
114.0,1254,50000
116.0,1645,60000
99.0,1971,70000
138.0,2374,80000
119.0,2734,90000
85.0,3018,100000
