episodes,total reward,steps
174,35.0,10000
297,32.0,20000
448,38.0,30000
613,50.0,40000
765,43.0,50000
963,49.0,60000
1113,48.0,70000
1303,57.0,80000
1521,74.0,90000
1722,59.0,100000
