total reward,episodes,steps
41.0,156,10000
50.0,330,20000
50.0,515,30000
54.0,673,40000
60.0,854,50000
70.0,1056,60000
56.0,1248,70000
63.0,1433,80000
102.0,1695,90000
74.0,1921,100000
