steps,episodes,total reward
10000,181,36.0
20000,343,48.0
30000,506,56.0
40000,691,44.0
50000,893,63.0
60000,1103,76.0
70000,1330,74.0
80000,1595,110.0
90000,1827,109.0
100000,2055,105.0
