total reward,steps,episodes
11.0,10000,225
18.0,20000,470
16.0,30000,711
29.0,40000,1025
37.0,50000,1388
71.0,60000,1771
60.0,70000,2118
69.0,80000,2540
42.0,90000,2901
47.0,100000,3309
