steps,episodes,total reward
10000,193,0.0
20000,314,0.0
30000,442,0.0
40000,540,1.0
50000,662,7.0
60000,769,4.0
70000,887,3.0
80000,1005,5.0
90000,1108,6.0
100000,1216,8.0
