steps,total reward,episodes
10000,15.0,84
20000,97.0,245
30000,337.0,659
40000,331.0,1080
50000,347.0,1510
60000,349.0,1929
70000,341.0,2342
80000,343.0,2783
90000,336.0,3225
100000,345.0,3662
