steps,total reward,episodes
10000,48.0,163
20000,44.0,322
30000,64.0,510
40000,62.0,709
50000,71.0,901
60000,77.0,1124
70000,68.0,1320
80000,90.0,1565
90000,71.0,1777
100000,80.0,2004
