total reward,episodes,steps
54.0,186,10000
52.0,369,20000
91.0,622,30000
98.0,887,40000
111.0,1205,50000
130.0,1536,60000
119.0,1858,70000
135.0,2197,80000
70.0,2400,90000
96.0,2643,100000
