episodes,total reward,steps
293,18.0,10000
505,14.0,20000
711,12.0,30000
933,29.0,40000
1129,29.0,50000
1360,25.0,60000
1584,24.0,70000
1796,37.0,80000
2055,38.0,90000
2289,33.0,100000
