steps,episodes,total reward
10000,122,15.0
20000,222,25.0
30000,305,22.0
40000,426,46.0
50000,582,95.0
60000,719,64.0
70000,958,162.0
80000,1250,191.0
90000,1608,263.0
100000,2005,312.0
