total reward,steps,episodes
5.0,10000,150
3.0,20000,314
3.0,30000,467
6.0,40000,600
10.0,50000,751
15.0,60000,919
14.0,70000,1081
22.0,80000,1209
18.0,90000,1365
31.0,100000,1539
