steps,episodes,total reward
10000,198,65.0
20000,362,59.0
30000,532,61.0
40000,684,45.0
50000,827,46.0
60000,1005,64.0
70000,1173,44.0
80000,1332,60.0
90000,1516,51.0
100000,1695,57.0
