steps,episodes,total reward
10000,135,8.0
20000,324,91.0
30000,613,206.0
40000,1038,319.0
50000,1453,334.0
60000,1874,339.0
70000,2288,330.0
80000,2698,346.0
90000,3104,330.0
100000,3529,346.0
