steps,episodes,total reward
10000,227,29.0
20000,486,40.0
30000,810,61.0
40000,1166,60.0
50000,1514,47.0
60000,2015,112.0
70000,2525,126.0
80000,2967,81.0
90000,3349,72.0
100000,3714,73.0
