episodes,steps,total reward
208,10000,25.0
505,20000,46.0
913,30000,88.0
1199,40000,49.0
1527,50000,65.0
1840,60000,51.0
2168,70000,62.0
2436,80000,47.0
2767,90000,74.0
3118,100000,63.0
