episodes,steps,total reward
153,10000,36.0
355,20000,74.0
542,30000,51.0
732,40000,62.0
940,50000,86.0
1186,60000,81.0
1461,70000,104.0
1673,80000,70.0
1848,90000,62.0
2083,100000,89.0
