steps,episodes,total reward
10000,128,21.0
20000,268,27.0
30000,464,54.0
40000,665,85.0
50000,922,120.0
60000,1221,163.0
70000,1522,164.0
80000,1833,197.0
90000,2153,208.0
100000,2460,190.0
