steps,total reward,episodes
10000,59.0,189
20000,53.0,368
30000,46.0,521
40000,46.0,662
50000,42.0,802
60000,55.0,959
70000,52.0,1117
80000,61.0,1284
90000,57.0,1471
100000,54.0,1630
