episodes,total reward,steps
175,23.0,10000
375,20.0,20000
587,33.0,30000
831,32.0,40000
1082,47.0,50000
1375,47.0,60000
1596,37.0,70000
1846,48.0,80000
2132,56.0,90000
2409,57.0,100000
