episodes,total reward,steps
150,42.0,10000
401,137.0,20000
680,139.0,30000
1021,215.0,40000
1342,222.0,50000
1681,232.0,60000
2004,227.0,70000
2377,269.0,80000
2686,205.0,90000
3053,264.0,100000
