steps,total reward,episodes
10000,2.0,221
20000,4.0,387
30000,17.0,511
40000,11.0,627
50000,17.0,753
60000,26.0,885
70000,28.0,1013
80000,45.0,1167
90000,73.0,1360
100000,106.0,1567
