episodes,total reward,steps
154,53.0,10000
341,76.0,20000
580,108.0,30000
833,128.0,40000
1062,119.0,50000
1341,157.0,60000
1650,189.0,70000
1961,161.0,80000
2239,164.0,90000
2565,191.0,100000
