steps,episodes,total reward
10000,174,14.0
20000,393,14.0
30000,580,18.0
40000,838,42.0
50000,1066,29.0
60000,1325,66.0
70000,1554,51.0
80000,1745,39.0
90000,2014,70.0
100000,2202,52.0
