steps,episodes,total reward
10000,171,4.0
20000,376,79.0
30000,604,80.0
40000,883,132.0
50000,1156,130.0
60000,1419,110.0
70000,1697,125.0
80000,1955,136.0
90000,2200,143.0
100000,2477,132.0
