total reward,episodes,steps
17.0,98,10000
214.0,385,20000
355.0,833,30000
358.0,1282,40000
362.0,1734,50000
364.0,2206,60000
370.0,2664,70000
357.0,3125,80000
363.0,3573,90000
352.0,4040,100000
