episodes,steps,total reward
85,10000,1.0
158,20000,5.0
318,30000,103.0
729,40000,325.0
1181,50000,351.0
1644,60000,361.0
2109,70000,356.0
2560,80000,357.0
3012,90000,368.0
3463,100000,368.0
