steps,episodes,total reward
10000,282,14.0
20000,499,20.0
30000,741,24.0
40000,935,15.0
50000,1146,23.0
60000,1337,14.0
70000,1578,34.0
80000,1789,15.0
90000,2022,25.0
100000,2232,26.0
