episodes,total reward,steps
93,-0.9300000000000006,10000
298,-2.0500000000000003,20000
650,-3.519999999999969,30000
1028,-3.7799999999999634,40000
1387,-3.5899999999999674,50000
1756,-3.6899999999999653,60000
2129,-3.7299999999999645,70000
2498,-3.6899999999999653,80000
2878,-3.8099999999999627,90000
3236,-3.569999999999968,100000
