steps,episodes,total reward
10000,279,48.0
20000,488,35.0
30000,695,31.0
40000,891,33.0
50000,1058,14.0
60000,1277,36.0
70000,1501,37.0
80000,1694,33.0
90000,1887,29.0
100000,2107,37.0
