total reward,steps,episodes
2.0,10000,129
38.0,20000,249
132.0,30000,448
331.0,40000,853
341.0,50000,1279
346.0,60000,1700
344.0,70000,2125
338.0,80000,2543
349.0,90000,2963
354.0,100000,3388
