episodes,total reward,steps
179,43.0,10000
361,51.0,20000
564,68.0,30000
740,43.0,40000
933,62.0,50000
1134,52.0,60000
1299,60.0,70000
1505,64.0,80000
1749,81.0,90000
1986,76.0,100000
