episodes,total reward,steps
138,18.0,10000
256,24.0,20000
361,29.0,30000
489,45.0,40000
649,59.0,50000
865,86.0,60000
1103,137.0,70000
1330,95.0,80000
1585,155.0,90000
1865,173.0,100000
