episodes,total reward,steps
135,8.0,10000
372,152.0,20000
751,306.0,30000
1118,275.0,40000
1476,294.0,50000
1858,311.0,60000
2231,300.0,70000
2614,306.0,80000
2983,289.0,90000
3371,314.0,100000
