1.0	0.1052	0.1484	0.2008
2.0	0.1144	0.1556	0.1921
3.0	0.1249	0.1505	0.1955
4.0	0.1239	0.1465	0.1876
5.0	0.1290	0.1511	0.1789
6.0	0.1279	0.1540	0.1826
7.0	0.1321	0.1515	0.1887
8.0	0.1384	0.1545	0.1776
9.0	0.1382	0.1543	0.1754
10.0	0.1415	0.1595	0.1780
11.0	0.1445	0.1583	0.1763
12.0	0.1416	0.1588	0.1778
13.0	0.1456	0.1587	0.1824
14.0	0.1438	0.1588	0.1815
15.0	0.1463	0.1613	0.1880
16.0	0.1506	0.1636	0.1902
17.0	0.1522	0.1650	0.1932
18.0	0.1523	0.1695	0.1901
19.0	0.1566	0.1743	0.1887
20.0	0.1530	0.1739	0.1916
21.0	0.1582	0.1713	0.1896
22.0	0.1583	0.1733	0.1905
23.0	0.1540	0.1725	0.1880
24.0	0.1561	0.1767	0.1952
25.0	0.1573	0.1745	0.1946
26.0	0.1571	0.1765	0.1920
27.0	0.1623	0.1798	0.1940
28.0	0.1622	0.1812	0.1961
29.0	0.1656	0.1824	0.1995
30.0	0.1665	0.1842	0.2052
31.0	0.1692	0.1891	0.2068
32.0	0.1679	0.1941	0.2077
33.0	0.1667	0.1879	0.2095
34.0	0.1683	0.1898	0.2124
35.0	0.1722	0.1935	0.2115
36.0	0.1754	0.1967	0.2095
37.0	0.1752	0.1941	0.2107
38.0	0.1760	0.1936	0.2148
39.0	0.1731	0.1925	0.2146
40.0	0.1769	0.1931	0.2161
41.0	0.1763	0.1908	0.2109
42.0	0.1746	0.1913	0.2106
43.0	0.1758	0.1941	0.2108
44.0	0.1751	0.1951	0.2176
45.0	0.1735	0.1896	0.2210
46.0	0.1735	0.1928	0.2159
47.0	0.1720	0.1948	0.2169
48.0	0.1716	0.1927	0.2233
49.0	0.1755	0.1991	0.2211
50.0	0.1782	0.1957	0.2234
51.0	0.1751	0.1996	0.2277
52.0	0.1742	0.2028	0.2247
53.0	0.1749	0.2044	0.2230
54.0	0.1743	0.2037	0.2229
55.0	0.1720	0.2038	0.2261
56.0	0.1717	0.1943	0.2258
57.0	0.1733	0.1985	0.2265
58.0	0.1748	0.1977	0.2228
59.0	0.1755	0.1941	0.2250
60.0	0.1720	0.1946	0.2324
61.0	0.1730	0.1924	0.2354
62.0	0.1747	0.1900	0.2355
63.0	0.1777	0.2007	0.2380
64.0	0.1778	0.2062	0.2347
65.0	0.1813	0.2118	0.2396
66.0	0.1867	0.2122	0.2432
67.0	0.1861	0.2108	0.2475
68.0	0.1885	0.2167	0.2460
69.0	0.1860	0.2191	0.2426
70.0	0.1866	0.2202	0.2458
71.0	0.1889	0.2191	0.2455
72.0	0.1927	0.2213	0.2450
73.0	0.1969	0.2208	0.2478
74.0	0.1932	0.2224	0.2493
75.0	0.1937	0.2205	0.2465
76.0	0.1992	0.2235	0.2543
77.0	0.2028	0.2261	0.2594
78.0	0.2040	0.2234	0.2607
79.0	0.2024	0.2242	0.2617
80.0	0.2043	0.2244	0.2637
81.0	0.2052	0.2313	0.2643
82.0	0.2134	0.2310	0.2611
83.0	0.2110	0.2372	0.2675
84.0	0.2179	0.2365	0.2627
85.0	0.2193	0.2384	0.2620
86.0	0.2177	0.2394	0.2656
87.0	0.2186	0.2370	0.2719
88.0	0.2188	0.2400	0.2772
89.0	0.2094	0.2426	0.2786
90.0	0.2136	0.2440	0.2799
91.0	0.2147	0.2448	0.2829
92.0	0.2147	0.2498	0.2820
93.0	0.2191	0.2500	0.2816
94.0	0.2170	0.2554	0.2871
95.0	0.2139	0.2587	0.2881
96.0	0.2157	0.2594	0.2989
97.0	0.2151	0.2658	0.2980
98.0	0.2170	0.2646	0.2956
99.0	0.2205	0.2607	0.2979
