1.0	0.1398	0.1822	0.2615
2.0	0.1514	0.1960	0.2512
3.0	0.1720	0.2147	0.2496
4.0	0.1755	0.2217	0.2747
5.0	0.1817	0.2401	0.3036
6.0	0.2020	0.2577	0.2941
7.0	0.2178	0.2630	0.3143
8.0	0.2371	0.2651	0.3156
9.0	0.2470	0.2790	0.3194
10.0	0.2462	0.2790	0.3284
11.0	0.2573	0.2836	0.3328
12.0	0.2627	0.2960	0.3406
13.0	0.2685	0.3067	0.3388
14.0	0.2724	0.3118	0.3386
15.0	0.2821	0.3112	0.3439
16.0	0.2812	0.3185	0.3402
17.0	0.2895	0.3183	0.3503
18.0	0.3038	0.3246	0.3528
19.0	0.3033	0.3301	0.3646
20.0	0.3114	0.3457	0.3710
21.0	0.3146	0.3590	0.3912
22.0	0.3178	0.3643	0.4021
23.0	0.3255	0.3614	0.4063
24.0	0.3404	0.3693	0.4083
25.0	0.3408	0.3795	0.4152
26.0	0.3472	0.3821	0.4145
27.0	0.3501	0.3882	0.4189
28.0	0.3583	0.3964	0.4295
29.0	0.3635	0.3951	0.4326
30.0	0.3625	0.3948	0.4263
31.0	0.3598	0.4059	0.4316
32.0	0.3703	0.4073	0.4353
33.0	0.3670	0.4069	0.4361
34.0	0.3676	0.4088	0.4423
35.0	0.3739	0.4090	0.4339
36.0	0.3838	0.4064	0.4460
37.0	0.3797	0.4062	0.4407
38.0	0.3771	0.4047	0.4414
39.0	0.3737	0.3956	0.4463
40.0	0.3771	0.4000	0.4448
41.0	0.3743	0.4060	0.4460
42.0	0.3730	0.4081	0.4416
43.0	0.3720	0.4007	0.4468
44.0	0.3796	0.4036	0.4462
45.0	0.3838	0.4121	0.4534
46.0	0.3774	0.4139	0.4555
47.0	0.3794	0.4138	0.4549
48.0	0.3818	0.4202	0.4451
49.0	0.3800	0.4199	0.4471
50.0	0.3837	0.4260	0.4514
51.0	0.3788	0.4167	0.4513
52.0	0.3733	0.4173	0.4655
53.0	0.3782	0.4148	0.4576
54.0	0.3798	0.4213	0.4496
55.0	0.3806	0.4088	0.4559
56.0	0.3849	0.4098	0.4571
57.0	0.3879	0.4149	0.4526
58.0	0.3864	0.4142	0.4531
59.0	0.3888	0.4185	0.4465
60.0	0.3758	0.4138	0.4472
61.0	0.3758	0.4117	0.4463
62.0	0.3737	0.4107	0.4437
63.0	0.3782	0.4124	0.4442
64.0	0.3764	0.4140	0.4524
65.0	0.3850	0.4121	0.4477
66.0	0.3762	0.4048	0.4507
67.0	0.3774	0.4014	0.4424
68.0	0.3782	0.4094	0.4525
69.0	0.3784	0.4133	0.4493
70.0	0.3766	0.3996	0.4504
71.0	0.3685	0.4082	0.4490
72.0	0.3730	0.4060	0.4576
73.0	0.3774	0.3997	0.4440
74.0	0.3724	0.4011	0.4498
75.0	0.3798	0.4061	0.4362
76.0	0.3723	0.4129	0.4374
77.0	0.3701	0.4087	0.4303
78.0	0.3789	0.3978	0.4330
79.0	0.3701	0.4024	0.4388
80.0	0.3749	0.4086	0.4284
81.0	0.3828	0.4079	0.4415
82.0	0.3800	0.4025	0.4356
83.0	0.3754	0.4067	0.4379
84.0	0.3737	0.4133	0.4398
85.0	0.3687	0.4188	0.4425
86.0	0.3707	0.4174	0.4511
87.0	0.3758	0.4262	0.4468
88.0	0.3786	0.4213	0.4531
89.0	0.3842	0.4193	0.4674
90.0	0.3744	0.4124	0.4573
91.0	0.3690	0.4180	0.4479
92.0	0.3810	0.4292	0.4521
93.0	0.3884	0.4346	0.4587
94.0	0.3987	0.4383	0.4580
95.0	0.4005	0.4358	0.4623
96.0	0.4036	0.4324	0.4603
97.0	0.4001	0.4304	0.4607
98.0	0.3916	0.4356	0.4634
99.0	0.3888	0.4254	0.4772
