steps,episodes,total reward
10000,201,18.0
20000,468,34.0
30000,747,42.0
40000,1060,79.0
50000,1390,88.0
60000,1696,72.0
70000,1975,80.0
80000,2249,80.0
90000,2639,123.0
100000,2960,96.0
