steps,total reward,episodes
10000,14.0,188
20000,41.0,431
30000,76.0,694
40000,77.0,961
50000,93.0,1239
60000,91.0,1513
70000,80.0,1785
80000,97.0,2094
90000,132.0,2430
100000,78.0,2681
