episodes,total reward,steps
203,0.0,10000
347,0.0,20000
456,0.0,30000
576,2.0,40000
696,6.0,50000
814,4.0,60000
930,5.0,70000
1037,6.0,80000
1140,8.0,90000
1240,8.0,100000
