episodes,total reward,steps
198,8.0,10000
398,11.0,20000
578,10.0,30000
842,55.0,40000
1092,48.0,50000
1402,79.0,60000
1697,80.0,70000
1942,57.0,80000
2154,68.0,90000
2347,43.0,100000
