episodes,steps,total reward
177,10000,47.0
404,20000,84.0
656,30000,95.0
909,40000,104.0
1210,50000,111.0
1477,60000,113.0
1772,70000,136.0
2013,80000,93.0
2350,90000,146.0
2571,100000,79.0
