total reward,steps,episodes
30.0,10000,204
42.0,20000,487
61.0,30000,795
61.0,40000,1122
66.0,50000,1457
60.0,60000,1765
70.0,70000,2053
69.0,80000,2389
66.0,90000,2741
60.0,100000,3058
