steps,total reward,episodes
10000,17.0,178
20000,24.0,364
30000,28.0,601
40000,27.0,800
50000,33.0,1009
60000,49.0,1253
70000,70.0,1571
80000,62.0,1911
90000,31.0,2126
100000,54.0,2374
