episodes,steps,total reward
127,10000,2.7700000000000085
200,20000,0.2799999999999996
414,30000,61.49000000000004
858,40000,168.27000000000007
1334,50000,182.0900000000002
1816,60000,187.08000000000055
2297,70000,188.10000000000042
2766,80000,185.1900000000002
3258,90000,191.0100000000005
3732,100000,185.15000000000026
