episodes,steps,total reward
156,10000,59.0
377,20000,99.0
637,30000,133.0
906,40000,138.0
1196,50000,152.0
1483,60000,185.0
1768,70000,176.0
2074,80000,174.0
2350,90000,164.0
2580,100000,121.0
