steps,episodes,total reward
10000,227,0.0
20000,374,9.0
30000,499,12.0
40000,628,11.0
50000,760,15.0
60000,904,27.0
70000,1030,26.0
80000,1156,46.0
90000,1319,62.0
100000,1495,85.0
