episodes,total reward,steps
169,16.0,10000
365,52.0,20000
663,121.0,30000
884,67.0,40000
1148,79.0,50000
1409,102.0,60000
1711,141.0,70000
1975,127.0,80000
2218,94.0,90000
2478,115.0,100000
