episodes,total reward,steps
299,8.0,10000
474,13.0,20000
627,22.0,30000
818,19.0,40000
1002,22.0,50000
1168,18.0,60000
1358,18.0,70000
1530,13.0,80000
1748,22.0,90000
1914,12.0,100000
