total reward,episodes,steps
9.0,175,10000
12.0,359,20000
12.0,575,30000
28.0,814,40000
67.0,1054,50000
61.0,1295,60000
56.0,1521,70000
70.0,1749,80000
58.0,1994,90000
84.0,2276,100000
