steps,total reward,episodes
10000,31.0,195
20000,41.0,324
30000,50.0,504
40000,49.0,682
50000,64.0,882
60000,61.0,1076
70000,94.0,1318
80000,83.0,1544
90000,116.0,1852
100000,115.0,2153
