total reward,steps,episodes
19.0,10000,174
24.0,20000,272
41.0,30000,394
59.0,40000,531
67.0,50000,678
80.0,60000,824
99.0,70000,998
103.0,80000,1174
125.0,90000,1362
201.0,100000,1654
