steps,total reward,episodes
10000,40.0,219
20000,34.0,366
30000,42.0,529
40000,39.0,646
50000,43.0,778
60000,44.0,926
70000,51.0,1095
80000,69.0,1263
90000,40.0,1406
100000,59.0,1582
