steps,total reward,episodes
10000,16.74000000000001,144
20000,104.99999999999983,451
30000,197.37000000000057,914
40000,184.0100000000004,1400
50000,184.96000000000018,1892
60000,182.11000000000044,2366
70000,192.0700000000005,2854
80000,183.99000000000063,3342
90000,179.06000000000017,3818
100000,195.10000000000042,4306
