steps,episodes,total reward
10000,157,40.0
20000,340,52.0
30000,533,59.0
40000,783,64.0
50000,985,72.0
60000,1185,60.0
70000,1344,55.0
80000,1605,94.0
90000,1825,64.0
100000,2024,53.0
