total reward,episodes,steps
70.0,196,10000
65.0,395,20000
86.0,658,30000
93.0,944,40000
94.0,1241,50000
94.0,1518,60000
94.0,1829,70000
93.0,2104,80000
103.0,2399,90000
124.0,2714,100000
