episodes,total reward,steps
181,58.0,10000
360,54.0,20000
567,62.0,30000
778,68.0,40000
1024,83.0,50000
1275,83.0,60000
1480,73.0,70000
1695,69.0,80000
1973,102.0,90000
2190,73.0,100000
